worker_id,condition,q_id,q_index,model_pred,actual_price,final_pred
fc60d13975382ab3108831397049da98,C3,3,4,0.9,0.8,1.1
31a73f81b99760977886e5b271139191,C3,7,0,1.2,1.2,1.1
31a73f81b99760977886e5b271139191,C3,5,1,0.6,0.5,0.5
31a73f81b99760977886e5b271139191,C3,4,2,0.6,0.8,0.6
31a73f81b99760977886e5b271139191,C3,9,3,1.7,2,1.6
31a73f81b99760977886e5b271139191,C3,3,4,0.9,0.8,0.8
533d4636f1103073ea92bb7f9e392949,C0,5,0,0.6,0.5,0.4
533d4636f1103073ea92bb7f9e392949,C0,9,1,1.7,2,1.6
533d4636f1103073ea92bb7f9e392949,C0,3,2,0.9,0.8,0.8
533d4636f1103073ea92bb7f9e392949,C0,4,3,0.6,0.8,0.7
533d4636f1103073ea92bb7f9e392949,C0,7,4,1.2,1.2,1.1
123c964320f32e3dbdca3f91462457be,C3,7,0,1.2,1.2,1.4
123c964320f32e3dbdca3f91462457be,C3,4,1,0.6,0.8,0.7
123c964320f32e3dbdca3f91462457be,C3,5,2,0.6,0.5,0.7
123c964320f32e3dbdca3f91462457be,C3,9,3,1.7,2,1.6
123c964320f32e3dbdca3f91462457be,C3,3,4,0.9,0.8,0.8
3b5155098bef9cd5f46a9a97cc99eb3a,C2,5,0,0.6,0.5,0.8
3b5155098bef9cd5f46a9a97cc99eb3a,C2,9,1,1.7,2,1.7
3b5155098bef9cd5f46a9a97cc99eb3a,C2,4,2,0.6,0.8,0.6
3b5155098bef9cd5f46a9a97cc99eb3a,C2,3,3,0.9,0.8,0.9
3b5155098bef9cd5f46a9a97cc99eb3a,C2,7,4,1.2,1.2,1.2
d04df7bf8d88a85096222536697183c6,C3,9,0,1.7,2,1.8
d04df7bf8d88a85096222536697183c6,C3,4,1,0.6,0.8,0.8
d04df7bf8d88a85096222536697183c6,C3,3,2,0.9,0.8,1.1
d04df7bf8d88a85096222536697183c6,C3,5,3,0.6,0.5,0.7
d04df7bf8d88a85096222536697183c6,C3,7,4,1.2,1.2,1.4
90397e13d6c2c448d4fd883aa4fe994d,C1,4,0,0.6,0.8,0.6
90397e13d6c2c448d4fd883aa4fe994d,C1,7,1,1.2,1.2,1.1
90397e13d6c2c448d4fd883aa4fe994d,C1,9,2,1.7,2,1.8
90397e13d6c2c448d4fd883aa4fe994d,C1,5,3,0.6,0.5,0.5
90397e13d6c2c448d4fd883aa4fe994d,C1,3,4,0.9,0.8,0.9
8d4973da0e5489015e2d87de0ea1af71,C0,9,0,1.7,2,1.8
8d4973da0e5489015e2d87de0ea1af71,C0,7,1,1.2,1.2,1.4
8d4973da0e5489015e2d87de0ea1af71,C0,3,2,0.9,0.8,0.8
8d4973da0e5489015e2d87de0ea1af71,C0,4,3,0.6,0.8,0.7
8d4973da0e5489015e2d87de0ea1af71,C0,5,4,0.6,0.5,0.7
db5c6dfcb38c768fe5b6c3939788545d,C3,4,0,0.6,0.8,0.5
db5c6dfcb38c768fe5b6c3939788545d,C3,7,1,1.2,1.2,1.5
db5c6dfcb38c768fe5b6c3939788545d,C3,5,2,0.6,0.5,0.4
db5c6dfcb38c768fe5b6c3939788545d,C3,9,3,1.7,2,1.7
db5c6dfcb38c768fe5b6c3939788545d,C3,3,4,0.9,0.8,1
225d7b8d5532fc84f67c9716b8aa1c63,C0,3,0,0.9,0.8,1.5
225d7b8d5532fc84f67c9716b8aa1c63,C0,5,1,0.6,0.5,0.6
225d7b8d5532fc84f67c9716b8aa1c63,C0,4,2,0.6,0.8,0.6
225d7b8d5532fc84f67c9716b8aa1c63,C0,7,3,1.2,1.2,1.5
225d7b8d5532fc84f67c9716b8aa1c63,C0,9,4,1.7,2,1.8
da066e68e7d0d759e1073ce90cbef062,C2,5,0,0.6,0.5,0.5
da066e68e7d0d759e1073ce90cbef062,C2,9,1,1.7,2,2
da066e68e7d0d759e1073ce90cbef062,C2,4,2,0.6,0.8,0.7
da066e68e7d0d759e1073ce90cbef062,C2,7,3,1.2,1.2,1.3
da066e68e7d0d759e1073ce90cbef062,C2,3,4,0.9,0.8,0.9
4968e7add5051ec2300b874d4504093f,C0,4,0,0.6,0.8,0.7
4968e7add5051ec2300b874d4504093f,C0,7,1,1.2,1.2,1.2
4968e7add5051ec2300b874d4504093f,C0,3,2,0.9,0.8,0.9
4968e7add5051ec2300b874d4504093f,C0,5,3,0.6,0.5,0.5
4968e7add5051ec2300b874d4504093f,C0,9,4,1.7,2,1.9
7c094bdeb844170ef5342325ce539483,C3,9,0,1.7,2,1.8
7c094bdeb844170ef5342325ce539483,C3,4,1,0.6,0.8,0.6
7c094bdeb844170ef5342325ce539483,C3,5,2,0.6,0.5,0.7
7c094bdeb844170ef5342325ce539483,C3,7,3,1.2,1.2,1.2
7c094bdeb844170ef5342325ce539483,C3,3,4,0.9,0.8,0.8
c7af2f5d3a35f9c467a07a693b916f73,C2,7,0,1.2,1.2,1.2
c7af2f5d3a35f9c467a07a693b916f73,C2,3,1,0.9,0.8,0.9
c7af2f5d3a35f9c467a07a693b916f73,C2,9,2,1.7,2,1.6
c7af2f5d3a35f9c467a07a693b916f73,C2,5,3,0.6,0.5,0.6
c7af2f5d3a35f9c467a07a693b916f73,C2,4,4,0.6,0.8,0.5
1853eaebe7c6d716e0e5145710b8e75c,C3,4,0,0.6,0.8,0.5
1853eaebe7c6d716e0e5145710b8e75c,C3,7,1,1.2,1.2,1.9
1853eaebe7c6d716e0e5145710b8e75c,C3,3,2,0.9,0.8,1
1853eaebe7c6d716e0e5145710b8e75c,C3,5,3,0.6,0.5,0.5
1853eaebe7c6d716e0e5145710b8e75c,C3,9,4,1.7,2,2
3217cce4e5bbac40f6da50a39bb989b5,C3,4,0,0.6,0.8,0.6
3217cce4e5bbac40f6da50a39bb989b5,C3,9,1,1.7,2,1.9
3217cce4e5bbac40f6da50a39bb989b5,C3,3,2,0.9,0.8,1.1
3217cce4e5bbac40f6da50a39bb989b5,C3,7,3,1.2,1.2,1.2
3217cce4e5bbac40f6da50a39bb989b5,C3,5,4,0.6,0.5,0.7
5c0c690472ee1d21c9f895459c07bd58,C3,7,0,1.2,1.2,1.4
5c0c690472ee1d21c9f895459c07bd58,C3,5,1,0.6,0.5,0.7
5c0c690472ee1d21c9f895459c07bd58,C3,3,2,0.9,0.8,0.9
5c0c690472ee1d21c9f895459c07bd58,C3,9,3,1.7,2,1.6
5c0c690472ee1d21c9f895459c07bd58,C3,4,4,0.6,0.8,0.5
7b4da3443a2e53df64024065befd5a53,C0,5,0,0.6,0.5,0.3
7b4da3443a2e53df64024065befd5a53,C0,7,1,1.2,1.2,1.6
7b4da3443a2e53df64024065befd5a53,C0,3,2,0.9,0.8,1
7b4da3443a2e53df64024065befd5a53,C0,4,3,0.6,0.8,0.7
7b4da3443a2e53df64024065befd5a53,C0,9,4,1.7,2,1.8
a601f0e10a47376b89eefc2674068233,C0,7,0,1.2,1.2,1.4
a601f0e10a47376b89eefc2674068233,C0,5,1,0.6,0.5,0.6
a601f0e10a47376b89eefc2674068233,C0,3,2,0.9,0.8,1.1
a601f0e10a47376b89eefc2674068233,C0,9,3,1.7,2,1.5
a601f0e10a47376b89eefc2674068233,C0,4,4,0.6,0.8,0.5
0551b953e382d99be7bf4d90bec3e941,C3,9,0,1.7,2,2.3
0551b953e382d99be7bf4d90bec3e941,C3,4,1,0.6,0.8,2.3
0551b953e382d99be7bf4d90bec3e941,C3,3,2,0.9,0.8,2.5
0551b953e382d99be7bf4d90bec3e941,C3,5,3,0.6,0.5,2.7
0551b953e382d99be7bf4d90bec3e941,C3,7,4,1.2,1.2,2.4
31fcadd7f523ec4cc712124a4f6ecee5,C2,4,0,0.6,0.8,0.5
31fcadd7f523ec4cc712124a4f6ecee5,C2,3,1,0.9,0.8,1
31fcadd7f523ec4cc712124a4f6ecee5,C2,5,2,0.6,0.5,0.5
31fcadd7f523ec4cc712124a4f6ecee5,C2,9,3,1.7,2,1.8
31fcadd7f523ec4cc712124a4f6ecee5,C2,7,4,1.2,1.2,1.4
477ded24157bf169fe6182bf9a3dd48b,C0,5,0,0.6,0.5,1.7
477ded24157bf169fe6182bf9a3dd48b,C0,3,1,0.9,0.8,1.6
477ded24157bf169fe6182bf9a3dd48b,C0,4,2,0.6,0.8,1.8
477ded24157bf169fe6182bf9a3dd48b,C0,7,3,1.2,1.2,1.6
477ded24157bf169fe6182bf9a3dd48b,C0,9,4,1.7,2,1.9
61148283fff9df8c08b639d9940b4cb8,C3,5,0,0.6,0.5,0.7
61148283fff9df8c08b639d9940b4cb8,C3,7,1,1.2,1.2,1.3
61148283fff9df8c08b639d9940b4cb8,C3,4,2,0.6,0.8,0.7
61148283fff9df8c08b639d9940b4cb8,C3,9,3,1.7,2,1.8
61148283fff9df8c08b639d9940b4cb8,C3,3,4,0.9,0.8,1.3
92091e4ee7a9bf9969ff2da7fee4f03e,C0,7,0,1.2,1.2,1.1
92091e4ee7a9bf9969ff2da7fee4f03e,C0,3,1,0.9,0.8,0.9
92091e4ee7a9bf9969ff2da7fee4f03e,C0,4,2,0.6,0.8,0.6
92091e4ee7a9bf9969ff2da7fee4f03e,C0,9,3,1.7,2,1.9
92091e4ee7a9bf9969ff2da7fee4f03e,C0,5,4,0.6,0.5,0.6
b2d6e2015aec5698408e240319cbb41d,C3,7,0,1.2,1.2,1.3
b2d6e2015aec5698408e240319cbb41d,C3,5,1,0.6,0.5,0.6
b2d6e2015aec5698408e240319cbb41d,C3,3,2,0.9,0.8,0.9
b2d6e2015aec5698408e240319cbb41d,C3,4,3,0.6,0.8,0.5
b2d6e2015aec5698408e240319cbb41d,C3,9,4,1.7,2,1.8
e16f2b5077ccdb94805331ca024e9633,C2,5,0,0.6,0.5,0.7
e16f2b5077ccdb94805331ca024e9633,C2,9,1,1.7,2,1.7
e16f2b5077ccdb94805331ca024e9633,C2,4,2,0.6,0.8,0.5
e16f2b5077ccdb94805331ca024e9633,C2,3,3,0.9,0.8,1.1
e16f2b5077ccdb94805331ca024e9633,C2,7,4,1.2,1.2,1.4
074703410a57bd5acc61298f0cbbab08,C0,4,0,0.6,0.8,0.6
074703410a57bd5acc61298f0cbbab08,C0,3,1,0.9,0.8,1.1
074703410a57bd5acc61298f0cbbab08,C0,5,2,0.6,0.5,0.5
074703410a57bd5acc61298f0cbbab08,C0,7,3,1.2,1.2,1.1
074703410a57bd5acc61298f0cbbab08,C0,9,4,1.7,2,1.5
fdbc5e7935914e9ccd42ee6c608cb25b,C3,7,0,1.2,1.2,1.1
fdbc5e7935914e9ccd42ee6c608cb25b,C3,9,1,1.7,2,1.6
fdbc5e7935914e9ccd42ee6c608cb25b,C3,4,2,0.6,0.8,0.5
fdbc5e7935914e9ccd42ee6c608cb25b,C3,5,3,0.6,0.5,0.5
fdbc5e7935914e9ccd42ee6c608cb25b,C3,3,4,0.9,0.8,0.8
7311ae73ee8d2012aa3210c961d26b9c,C1,5,0,0.6,0.5,0.8
7311ae73ee8d2012aa3210c961d26b9c,C1,7,1,1.2,1.2,1.4
7311ae73ee8d2012aa3210c961d26b9c,C1,3,2,0.9,0.8,1.1
7311ae73ee8d2012aa3210c961d26b9c,C1,4,3,0.6,0.8,0.9
7311ae73ee8d2012aa3210c961d26b9c,C1,9,4,1.7,2,1.9
2a7d8b4ae947dae3eaaffc4653f24954,C2,7,0,1.2,1.2,1.3
2a7d8b4ae947dae3eaaffc4653f24954,C2,5,1,0.6,0.5,0.6
2a7d8b4ae947dae3eaaffc4653f24954,C2,9,2,1.7,2,1.8
2a7d8b4ae947dae3eaaffc4653f24954,C2,4,3,0.6,0.8,0.7
2a7d8b4ae947dae3eaaffc4653f24954,C2,3,4,0.9,0.8,0.9
891b4ffda3c605b7b74ce706476a6524,C2,9,0,1.7,2,1.6
891b4ffda3c605b7b74ce706476a6524,C2,7,1,1.2,1.2,1.6
891b4ffda3c605b7b74ce706476a6524,C2,4,2,0.6,0.8,1.5
891b4ffda3c605b7b74ce706476a6524,C2,5,3,0.6,0.5,0.4
891b4ffda3c605b7b74ce706476a6524,C2,3,4,0.9,0.8,0.6
bc2bfe00e74c22aeb4859fed0b6405d9,C1,4,0,0.6,0.8,0.7
bc2bfe00e74c22aeb4859fed0b6405d9,C1,7,1,1.2,1.2,1.4
bc2bfe00e74c22aeb4859fed0b6405d9,C1,5,2,0.6,0.5,0.5
bc2bfe00e74c22aeb4859fed0b6405d9,C1,9,3,1.7,2,1.9
bc2bfe00e74c22aeb4859fed0b6405d9,C1,3,4,0.9,0.8,1
bc549ddea47bf81c8a40a4130a1e4ca7,C3,9,0,1.7,2,1.5
bc549ddea47bf81c8a40a4130a1e4ca7,C3,3,1,0.9,0.8,1.1
bc549ddea47bf81c8a40a4130a1e4ca7,C3,5,2,0.6,0.5,1.2
bc549ddea47bf81c8a40a4130a1e4ca7,C3,4,3,0.6,0.8,1.2
bc549ddea47bf81c8a40a4130a1e4ca7,C3,7,4,1.2,1.2,1.2
ff4c297bb3863f28bf222cd0225304e7,C0,5,0,0.6,0.5,0.8
ff4c297bb3863f28bf222cd0225304e7,C0,3,1,0.9,0.8,1
ff4c297bb3863f28bf222cd0225304e7,C0,9,2,1.7,2,1.6
ff4c297bb3863f28bf222cd0225304e7,C0,4,3,0.6,0.8,0.5
ff4c297bb3863f28bf222cd0225304e7,C0,7,4,1.2,1.2,1.3
e34801ce065f4b6dc54603d5dc1d5af9,C2,7,0,1.2,1.2,2.1
e34801ce065f4b6dc54603d5dc1d5af9,C2,3,1,0.9,0.8,1.9
e34801ce065f4b6dc54603d5dc1d5af9,C2,9,2,1.7,2,2.2
e34801ce065f4b6dc54603d5dc1d5af9,C2,5,3,0.6,0.5,1.8
e34801ce065f4b6dc54603d5dc1d5af9,C2,4,4,0.6,0.8,1.9
268aaa9932e423731175de44271c47a7,C2,4,0,0.6,0.8,0.7
268aaa9932e423731175de44271c47a7,C2,3,1,0.9,0.8,1.1
268aaa9932e423731175de44271c47a7,C2,5,2,0.6,0.5,0.5
268aaa9932e423731175de44271c47a7,C2,9,3,1.7,2,1.8
268aaa9932e423731175de44271c47a7,C2,7,4,1.2,1.2,1.4
0aca66f9671cb08ce5562f42f80a94a1,C1,7,0,1.2,1.2,1
0aca66f9671cb08ce5562f42f80a94a1,C1,9,1,1.7,2,1.2
0aca66f9671cb08ce5562f42f80a94a1,C1,5,2,0.6,0.5,0.4
0aca66f9671cb08ce5562f42f80a94a1,C1,3,3,0.9,0.8,0.9
0aca66f9671cb08ce5562f42f80a94a1,C1,4,4,0.6,0.8,0.6
a39a370d2f7f69ca9989c0aaa340d618,C0,9,0,1.7,2,1.7
a39a370d2f7f69ca9989c0aaa340d618,C0,5,1,0.6,0.5,0.4
a39a370d2f7f69ca9989c0aaa340d618,C0,3,2,0.9,0.8,1
a39a370d2f7f69ca9989c0aaa340d618,C0,4,3,0.6,0.8,0.6
a39a370d2f7f69ca9989c0aaa340d618,C0,7,4,1.2,1.2,1.2
5437758482510208d1118f2d2e9db864,C3,5,0,0.6,0.5,1.6
5437758482510208d1118f2d2e9db864,C3,4,1,0.6,0.8,1.7
5437758482510208d1118f2d2e9db864,C3,9,2,1.7,2,1.5
5437758482510208d1118f2d2e9db864,C3,7,3,1.2,1.2,1.5
5437758482510208d1118f2d2e9db864,C3,3,4,0.9,0.8,1.4
ea33b131b3219469a3d4cdc749519e64,C2,5,0,0.6,0.5,0.8
ea33b131b3219469a3d4cdc749519e64,C2,4,1,0.6,0.8,0.5
ea33b131b3219469a3d4cdc749519e64,C2,7,2,1.2,1.2,1.1
ea33b131b3219469a3d4cdc749519e64,C2,3,3,0.9,0.8,0.8
ea33b131b3219469a3d4cdc749519e64,C2,9,4,1.7,2,1.6
2d212d73d04058a39b97cfdb82cbed8f,C2,5,0,0.6,0.5,0.8
2d212d73d04058a39b97cfdb82cbed8f,C2,3,1,0.9,0.8,1.8
2d212d73d04058a39b97cfdb82cbed8f,C2,9,2,1.7,2,1.8
2d212d73d04058a39b97cfdb82cbed8f,C2,4,3,0.6,0.8,1.9
2d212d73d04058a39b97cfdb82cbed8f,C2,7,4,1.2,1.2,1.9
18b8ce308965a7f7b67eb23b7e1907d3,C1,5,0,0.6,0.5,0.8
18b8ce308965a7f7b67eb23b7e1907d3,C1,9,1,1.7,2,2
18b8ce308965a7f7b67eb23b7e1907d3,C1,7,2,1.2,1.2,1.4
18b8ce308965a7f7b67eb23b7e1907d3,C1,3,3,0.9,0.8,1.1
18b8ce308965a7f7b67eb23b7e1907d3,C1,4,4,0.6,0.8,0.8
9dba8206e6e7cc88ea69f6e3feebff4d,C1,5,0,0.6,0.5,0.7
9dba8206e6e7cc88ea69f6e3feebff4d,C1,3,1,0.9,0.8,0.7
9dba8206e6e7cc88ea69f6e3feebff4d,C1,4,2,0.6,0.8,0.6
9dba8206e6e7cc88ea69f6e3feebff4d,C1,9,3,1.7,2,1.5
9dba8206e6e7cc88ea69f6e3feebff4d,C1,7,4,1.2,1.2,1.4
93e734c43f5f264599dce7c159fb5685,C3,4,0,0.6,0.8,0.4
93e734c43f5f264599dce7c159fb5685,C3,3,1,0.9,0.8,1.1
93e734c43f5f264599dce7c159fb5685,C3,5,2,0.6,0.5,0.6
93e734c43f5f264599dce7c159fb5685,C3,9,3,1.7,2,1.9
93e734c43f5f264599dce7c159fb5685,C3,7,4,1.2,1.2,1.3
1cef7d6e1c9d121cf803accd51debd07,C1,7,0,1.2,1.2,1.1
1cef7d6e1c9d121cf803accd51debd07,C1,5,1,0.6,0.5,0.7
1cef7d6e1c9d121cf803accd51debd07,C1,3,2,0.9,0.8,0.8
1cef7d6e1c9d121cf803accd51debd07,C1,9,3,1.7,2,1.5
1cef7d6e1c9d121cf803accd51debd07,C1,4,4,0.6,0.8,0.5
d81b50fe6129d43c5d6d84dde0a42482,C1,9,0,1.7,2,1.5
d81b50fe6129d43c5d6d84dde0a42482,C1,5,1,0.6,0.5,0.7
d81b50fe6129d43c5d6d84dde0a42482,C1,3,2,0.9,0.8,1
d81b50fe6129d43c5d6d84dde0a42482,C1,7,3,1.2,1.2,1.1
d81b50fe6129d43c5d6d84dde0a42482,C1,4,4,0.6,0.8,0.5
0261543445ad50bbd16346e4029ed49d,C2,4,0,0.6,0.8,0.4
0261543445ad50bbd16346e4029ed49d,C2,3,1,0.9,0.8,1.2
0261543445ad50bbd16346e4029ed49d,C2,9,2,1.7,2,1.5
0261543445ad50bbd16346e4029ed49d,C2,5,3,0.6,0.5,0.7
0261543445ad50bbd16346e4029ed49d,C2,7,4,1.2,1.2,1.3
d2b705c020d3542aed77ac500e4b5aaf,C1,4,0,0.6,0.8,0.8
d2b705c020d3542aed77ac500e4b5aaf,C1,9,1,1.7,2,1.5
d2b705c020d3542aed77ac500e4b5aaf,C1,5,2,0.6,0.5,1
d2b705c020d3542aed77ac500e4b5aaf,C1,7,3,1.2,1.2,1.5
d2b705c020d3542aed77ac500e4b5aaf,C1,3,4,0.9,0.8,1.3
93e2484c5c203028282a64f49aa4d7e9,C1,3,0,0.9,0.8,0.7
93e2484c5c203028282a64f49aa4d7e9,C1,9,1,1.7,2,1.5
93e2484c5c203028282a64f49aa4d7e9,C1,7,2,1.2,1.2,1.6
93e2484c5c203028282a64f49aa4d7e9,C1,4,3,0.6,0.8,0.5
93e2484c5c203028282a64f49aa4d7e9,C1,5,4,0.6,0.5,0.9
9915215ff28d60654aad56e8c04efd39,C0,3,0,0.9,0.8,0.8
9915215ff28d60654aad56e8c04efd39,C0,5,1,0.6,0.5,0.5
9915215ff28d60654aad56e8c04efd39,C0,9,2,1.7,2,1.6
9915215ff28d60654aad56e8c04efd39,C0,7,3,1.2,1.2,1.1
9915215ff28d60654aad56e8c04efd39,C0,4,4,0.6,0.8,0.6
1c5d4ecd32ad443c5b471e00b102ef96,C2,4,0,0.6,0.8,0.5
1c5d4ecd32ad443c5b471e00b102ef96,C2,3,1,0.9,0.8,1.1
1c5d4ecd32ad443c5b471e00b102ef96,C2,7,2,1.2,1.2,1.2
1c5d4ecd32ad443c5b471e00b102ef96,C2,5,3,0.6,0.5,0.6
1c5d4ecd32ad443c5b471e00b102ef96,C2,9,4,1.7,2,1.9
2c359eb916fcaceaebaf1f23ca53433d,C0,3,0,0.9,0.8,1
2c359eb916fcaceaebaf1f23ca53433d,C0,4,1,0.6,0.8,0.7
2c359eb916fcaceaebaf1f23ca53433d,C0,9,2,1.7,2,2
2c359eb916fcaceaebaf1f23ca53433d,C0,5,3,0.6,0.5,1
2c359eb916fcaceaebaf1f23ca53433d,C0,7,4,1.2,1.2,1
95997a121902af037769a6345d0210a8,C2,5,0,0.6,0.5,0.5
95997a121902af037769a6345d0210a8,C2,4,1,0.6,0.8,0.5
95997a121902af037769a6345d0210a8,C2,3,2,0.9,0.8,1
95997a121902af037769a6345d0210a8,C2,7,3,1.2,1.2,1.3
95997a121902af037769a6345d0210a8,C2,9,4,1.7,2,1.6
0f8506aa1bb0ecef34c1a20100c11295,C0,5,0,0.6,0.5,0.4
0f8506aa1bb0ecef34c1a20100c11295,C0,9,1,1.7,2,1.7
0f8506aa1bb0ecef34c1a20100c11295,C0,3,2,0.9,0.8,1
0f8506aa1bb0ecef34c1a20100c11295,C0,4,3,0.6,0.8,0.6
0f8506aa1bb0ecef34c1a20100c11295,C0,7,4,1.2,1.2,1.3
3d243db2bec1d20d7f16c32352b0ef21,C3,4,0,0.6,0.8,0.7
3d243db2bec1d20d7f16c32352b0ef21,C3,9,1,1.7,2,1.9
3d243db2bec1d20d7f16c32352b0ef21,C3,7,2,1.2,1.2,1.4
3d243db2bec1d20d7f16c32352b0ef21,C3,3,3,0.9,0.8,1
3d243db2bec1d20d7f16c32352b0ef21,C3,5,4,0.6,0.5,0.6
4f2b6f8b900fbb53c773e8e34a2ced8c,C0,4,0,0.6,0.8,0.8
4f2b6f8b900fbb53c773e8e34a2ced8c,C0,7,1,1.2,1.2,1.4
4f2b6f8b900fbb53c773e8e34a2ced8c,C0,3,2,0.9,0.8,0.9
4f2b6f8b900fbb53c773e8e34a2ced8c,C0,9,3,1.7,2,1.8
4f2b6f8b900fbb53c773e8e34a2ced8c,C0,5,4,0.6,0.5,0.6
0fadfc19b2bdcfe444e1d87f85496902,C0,4,0,0.6,0.8,1
0fadfc19b2bdcfe444e1d87f85496902,C0,3,1,0.9,0.8,1.1
0fadfc19b2bdcfe444e1d87f85496902,C0,5,2,0.6,0.5,0.8
0fadfc19b2bdcfe444e1d87f85496902,C0,9,3,1.7,2,1.6
0fadfc19b2bdcfe444e1d87f85496902,C0,7,4,1.2,1.2,1.5
63fe3a07aee6696bfd08686caa28d188,C3,5,0,0.6,0.5,0.5
63fe3a07aee6696bfd08686caa28d188,C3,7,1,1.2,1.2,1
63fe3a07aee6696bfd08686caa28d188,C3,9,2,1.7,2,1.6
63fe3a07aee6696bfd08686caa28d188,C3,4,3,0.6,0.8,0.7
63fe3a07aee6696bfd08686caa28d188,C3,3,4,0.9,0.8,0.8
6734dfc2a973eaa8b047e509bf3d1ee3,C1,5,0,0.6,0.5,0.5
6734dfc2a973eaa8b047e509bf3d1ee3,C1,3,1,0.9,0.8,0.8
6734dfc2a973eaa8b047e509bf3d1ee3,C1,7,2,1.2,1.2,1
6734dfc2a973eaa8b047e509bf3d1ee3,C1,9,3,1.7,2,1.7
6734dfc2a973eaa8b047e509bf3d1ee3,C1,4,4,0.6,0.8,0.4
5043b5f7e7268f0509ecc9f074a0e44e,C1,5,0,0.6,0.5,0.8
5043b5f7e7268f0509ecc9f074a0e44e,C1,4,1,0.6,0.8,0.5
5043b5f7e7268f0509ecc9f074a0e44e,C1,3,2,0.9,0.8,0.8
5043b5f7e7268f0509ecc9f074a0e44e,C1,9,3,1.7,2,1.8
5043b5f7e7268f0509ecc9f074a0e44e,C1,7,4,1.2,1.2,1
d8fa397b6534ba50eba308d9f58f2d1c,C0,3,0,0.9,0.8,0.9
d8fa397b6534ba50eba308d9f58f2d1c,C0,5,1,0.6,0.5,0.4
d8fa397b6534ba50eba308d9f58f2d1c,C0,9,2,1.7,2,1.5
d8fa397b6534ba50eba308d9f58f2d1c,C0,7,3,1.2,1.2,1.3
d8fa397b6534ba50eba308d9f58f2d1c,C0,4,4,0.6,0.8,0.5
7539d7ee63aa5ad6293155530b820fb7,C3,9,0,1.7,2,1.9
7539d7ee63aa5ad6293155530b820fb7,C3,3,1,0.9,0.8,1
7539d7ee63aa5ad6293155530b820fb7,C3,5,2,0.6,0.5,0.5
7539d7ee63aa5ad6293155530b820fb7,C3,4,3,0.6,0.8,0.4
7539d7ee63aa5ad6293155530b820fb7,C3,7,4,1.2,1.2,1.3
379e4c0d991c9a4c33306a6acfe9ccde,C2,7,0,1.2,1.2,1.4
379e4c0d991c9a4c33306a6acfe9ccde,C2,4,1,0.6,0.8,0.6
379e4c0d991c9a4c33306a6acfe9ccde,C2,9,2,1.7,2,1.8
379e4c0d991c9a4c33306a6acfe9ccde,C2,3,3,0.9,0.8,1
379e4c0d991c9a4c33306a6acfe9ccde,C2,5,4,0.6,0.5,0.8
9df4fb1baa6f82a485c9cda08abb5797,C1,4,0,0.6,0.8,0.6
9df4fb1baa6f82a485c9cda08abb5797,C1,3,1,0.9,0.8,0.9
9df4fb1baa6f82a485c9cda08abb5797,C1,9,2,1.7,2,1.7
9df4fb1baa6f82a485c9cda08abb5797,C1,5,3,0.6,0.5,0.6
9df4fb1baa6f82a485c9cda08abb5797,C1,7,4,1.2,1.2,1.2
1a26742a8a4ccbedc66dc18b6f47abe5,C3,7,0,1.2,1.2,1.2
1a26742a8a4ccbedc66dc18b6f47abe5,C3,4,1,0.6,0.8,0.6
1a26742a8a4ccbedc66dc18b6f47abe5,C3,3,2,0.9,0.8,1
1a26742a8a4ccbedc66dc18b6f47abe5,C3,9,3,1.7,2,1.8
1a26742a8a4ccbedc66dc18b6f47abe5,C3,5,4,0.6,0.5,0.6
00e04b3bd48a90169ac5fbda0367b78c,C2,5,0,0.6,0.5,0.7
00e04b3bd48a90169ac5fbda0367b78c,C2,7,1,1.2,1.2,1.1
00e04b3bd48a90169ac5fbda0367b78c,C2,3,2,0.9,0.8,1
00e04b3bd48a90169ac5fbda0367b78c,C2,9,3,1.7,2,1.6
00e04b3bd48a90169ac5fbda0367b78c,C2,4,4,0.6,0.8,0.5
84da19281ded7c5d14c2a8e813ba66b0,C2,3,0,0.9,0.8,1.1
84da19281ded7c5d14c2a8e813ba66b0,C2,5,1,0.6,0.5,0.6
84da19281ded7c5d14c2a8e813ba66b0,C2,7,2,1.2,1.2,1.3
84da19281ded7c5d14c2a8e813ba66b0,C2,9,3,1.7,2,1.5
84da19281ded7c5d14c2a8e813ba66b0,C2,4,4,0.6,0.8,0.5
8bb62e9fd9a4e506913a952419615b82,C3,7,0,1.2,1.2,1.4
8bb62e9fd9a4e506913a952419615b82,C3,9,1,1.7,2,1.8
8bb62e9fd9a4e506913a952419615b82,C3,4,2,0.6,0.8,0.7
8bb62e9fd9a4e506913a952419615b82,C3,5,3,0.6,0.5,0.7
8bb62e9fd9a4e506913a952419615b82,C3,3,4,0.9,0.8,0.9
a9b932c313671755e33d046b00236d89,C1,3,0,0.9,0.8,1.1
a9b932c313671755e33d046b00236d89,C1,7,1,1.2,1.2,1.1
a9b932c313671755e33d046b00236d89,C1,9,2,1.7,2,1.4
a9b932c313671755e33d046b00236d89,C1,5,3,0.6,0.5,0.7
a9b932c313671755e33d046b00236d89,C1,4,4,0.6,0.8,0.6
c7c3242d4ca17cb0410b1b2fa87b25be,C0,5,0,0.6,0.5,0.6
c7c3242d4ca17cb0410b1b2fa87b25be,C0,9,1,1.7,2,1.6
c7c3242d4ca17cb0410b1b2fa87b25be,C0,4,2,0.6,0.8,0.7
