worker_id,condition,q_id,model_pred,actual_price,user_init_pred,final_pred,step1_time,step2_time
041f2cbbd2dd6f22a54e71984f5b4306,C4,1,1.2,1.3,1.2,1.2,12965,20067
041f2cbbd2dd6f22a54e71984f5b4306,C4,0,1,0.9,0.6,0.9,15057,19721
041f2cbbd2dd6f22a54e71984f5b4306,C4,7,1.7,1.7,1.1,1.6,14152,10130
041f2cbbd2dd6f22a54e71984f5b4306,C4,5,0.6,0.8,0.7,0.6,10339,7085
041f2cbbd2dd6f22a54e71984f5b4306,C4,2,2,2.5,1.3,1.9,10347,6962
041f2cbbd2dd6f22a54e71984f5b4306,C4,8,1.3,1.6,1.2,1.2,8088,9005
041f2cbbd2dd6f22a54e71984f5b4306,C4,4,0.6,0.6,0.6,0.6,10557,5932
041f2cbbd2dd6f22a54e71984f5b4306,C4,9,0.6,0.5,0.4,0.6,22005,10862
041f2cbbd2dd6f22a54e71984f5b4306,C4,3,1.6,1.8,0.9,1.5,13270,12054
041f2cbbd2dd6f22a54e71984f5b4306,C4,6,1.3,1,1,1.3,10347,4957
041f2cbbd2dd6f22a54e71984f5b4306,C4,10,1.1,0.6,0.7,1.1,15345,3772
041f2cbbd2dd6f22a54e71984f5b4306,C4,11,1.5,-1,0.9,1.5,43781,6099
c3f862bd4ba3bc20894b1e6578a59a69,C4,5,0.6,0.8,0.3,0.6,7935,9335
c3f862bd4ba3bc20894b1e6578a59a69,C4,3,1.6,1.8,2.2,1.6,6519,5585
c3f862bd4ba3bc20894b1e6578a59a69,C4,0,1,0.9,1.3,1,3793,9053
c3f862bd4ba3bc20894b1e6578a59a69,C4,9,0.6,0.5,1.2,0.7,4447,8427
c3f862bd4ba3bc20894b1e6578a59a69,C4,2,2,2.5,2.6,2,6912,3363
c3f862bd4ba3bc20894b1e6578a59a69,C4,8,1.3,1.6,1.6,1.3,5152,8158
c3f862bd4ba3bc20894b1e6578a59a69,C4,7,1.7,1.7,1.3,1.7,3969,2565
c3f862bd4ba3bc20894b1e6578a59a69,C4,6,1.3,1,1.7,1.3,3909,2927
c3f862bd4ba3bc20894b1e6578a59a69,C4,4,0.6,0.6,0.9,0.6,4789,4702
c3f862bd4ba3bc20894b1e6578a59a69,C4,1,1.2,1.3,0.8,1.1,5787,2168
c3f862bd4ba3bc20894b1e6578a59a69,C4,10,1.1,0.6,1.1,1.1,8245,22324
c3f862bd4ba3bc20894b1e6578a59a69,C4,11,1.5,-1,1,1.5,20704,3445
74fb452d71a84881170a83a263d142e3,C0,0,1,0.9,0.7,0.9,6887,14498
74fb452d71a84881170a83a263d142e3,C0,7,1.7,1.7,1.1,1.5,11810,20181
74fb452d71a84881170a83a263d142e3,C0,6,1.3,1,1.3,1.3,8068,20978
74fb452d71a84881170a83a263d142e3,C0,1,1.2,1.3,1,1.1,8121,19758
74fb452d71a84881170a83a263d142e3,C0,8,1.3,1.6,1.5,1.4,11324,25545
74fb452d71a84881170a83a263d142e3,C0,5,0.6,0.8,0.5,0.6,14666,21224
74fb452d71a84881170a83a263d142e3,C0,3,1.6,1.8,1.3,1.5,7465,25195
74fb452d71a84881170a83a263d142e3,C0,4,0.6,0.6,0.8,0.7,7514,30743
74fb452d71a84881170a83a263d142e3,C0,9,0.6,0.5,0.8,0.7,8263,15745
74fb452d71a84881170a83a263d142e3,C0,2,2,2.5,2.8,2.6,8194,12630
74fb452d71a84881170a83a263d142e3,C0,10,1.2,0.6,0.8,1,5221,13916
74fb452d71a84881170a83a263d142e3,C0,11,1.5,-1,1.4,1.5,13033,13455
99a7f8f2bf872354b12de67167820432,C3,0,1,0.9,0.9,1.1,7419,22296
99a7f8f2bf872354b12de67167820432,C3,8,1.3,1.6,1.2,1.2,13764,6903
99a7f8f2bf872354b12de67167820432,C3,1,1.2,1.3,1.3,1.3,28943,4441
99a7f8f2bf872354b12de67167820432,C3,7,1.7,1.7,1.6,1.6,8287,4264
99a7f8f2bf872354b12de67167820432,C3,9,0.6,0.5,0.5,0.6,27929,3720
99a7f8f2bf872354b12de67167820432,C3,4,0.6,0.6,0.5,0.6,14689,4254
99a7f8f2bf872354b12de67167820432,C3,5,0.6,0.8,0.4,0.6,31085,6077
99a7f8f2bf872354b12de67167820432,C3,6,1.3,1,1.4,1.4,12830,2734
99a7f8f2bf872354b12de67167820432,C3,3,1.6,1.8,1.3,1.5,7982,2881
99a7f8f2bf872354b12de67167820432,C3,2,2,2.5,1.7,1.9,12311,2478
99a7f8f2bf872354b12de67167820432,C3,10,1.1,0.6,0.8,1,21001,4247
99a7f8f2bf872354b12de67167820432,C3,11,1.5,-1,0.7,1.3,14351,3768
7eec1df587d5ddd8becefef4aba670fe,C2,1,1.2,1.3,1.3,1.2,14106,8095
7eec1df587d5ddd8becefef4aba670fe,C2,9,0.6,0.5,0.7,0.6,12482,6462
7eec1df587d5ddd8becefef4aba670fe,C2,0,1,0.9,0.8,0.9,15027,11889
7eec1df587d5ddd8becefef4aba670fe,C2,4,0.6,0.6,0.8,0.7,45265,7744
7eec1df587d5ddd8becefef4aba670fe,C2,5,0.6,0.8,0.5,0.6,22579,5383
7eec1df587d5ddd8becefef4aba670fe,C2,6,1.3,1,1.2,1.3,22074,6017
7eec1df587d5ddd8becefef4aba670fe,C2,3,1.6,1.8,2.1,1.9,35173,6552
7eec1df587d5ddd8becefef4aba670fe,C2,7,1.7,1.7,2.2,2,12162,8640
7eec1df587d5ddd8becefef4aba670fe,C2,8,1.3,1.6,1.7,1.5,31562,7417
7eec1df587d5ddd8becefef4aba670fe,C2,2,2,2.5,3,2.7,18314,9705
7eec1df587d5ddd8becefef4aba670fe,C2,10,1.1,0.6,1.1,1.1,30203,4393
7eec1df587d5ddd8becefef4aba670fe,C2,11,1.5,-1,1.3,1.4,80516,6121
a88d944f9081e9169d6f7648ca1d2ade,C4,0,1,0.9,0.6,0.9,14399,12695
a88d944f9081e9169d6f7648ca1d2ade,C4,2,2,2.5,2.8,2.2,15126,8677
a88d944f9081e9169d6f7648ca1d2ade,C4,1,1.2,1.3,1.4,1.3,36966,3955
a88d944f9081e9169d6f7648ca1d2ade,C4,6,1.3,1,1.6,1.4,9236,5764
a88d944f9081e9169d6f7648ca1d2ade,C4,5,0.6,0.8,0.3,0.5,13445,4197
a88d944f9081e9169d6f7648ca1d2ade,C4,7,1.7,1.7,1.9,1.8,16732,6383
a88d944f9081e9169d6f7648ca1d2ade,C4,9,0.6,0.5,0.4,0.5,20934,5542
a88d944f9081e9169d6f7648ca1d2ade,C4,8,1.3,1.6,2.1,1.5,28991,7907
a88d944f9081e9169d6f7648ca1d2ade,C4,3,1.6,1.8,1.8,1.7,26655,5298
a88d944f9081e9169d6f7648ca1d2ade,C4,4,0.6,0.6,0.6,0.6,10970,4265
a88d944f9081e9169d6f7648ca1d2ade,C4,10,1.1,0.6,0.8,1,32095,4147
a88d944f9081e9169d6f7648ca1d2ade,C4,11,1.5,-1,0.8,1.3,36683,4130
fc142b1d05ce5d383134f7065205bfad,C3,1,1.2,1.3,1.5,1.3,13192,23606
fc142b1d05ce5d383134f7065205bfad,C3,2,2,2.5,2.7,2.4,21540,6005
fc142b1d05ce5d383134f7065205bfad,C3,3,1.6,1.8,2,1.8,13487,5334
fc142b1d05ce5d383134f7065205bfad,C3,5,0.6,0.8,0.6,0.6,32457,4708
fc142b1d05ce5d383134f7065205bfad,C3,6,1.3,1,1.7,1.5,29024,5205
fc142b1d05ce5d383134f7065205bfad,C3,7,1.7,1.7,1.9,1.8,25152,3660
fc142b1d05ce5d383134f7065205bfad,C3,9,0.6,0.5,1.2,0.7,28013,3489
fc142b1d05ce5d383134f7065205bfad,C3,4,0.6,0.6,1.2,0.9,22858,6729
fc142b1d05ce5d383134f7065205bfad,C3,8,1.3,1.6,1.4,1.3,28451,2960
fc142b1d05ce5d383134f7065205bfad,C3,0,1,0.9,1.1,1.1,29587,3521
fc142b1d05ce5d383134f7065205bfad,C3,10,1.1,0.6,1.2,1.1,20703,3093
fc142b1d05ce5d383134f7065205bfad,C3,11,1.5,-1,1.3,1.4,9693,3208
f9a5ee826d2d55e4e8d2f24d234c360f,C0,6,1.3,1,1.2,1.4,4014,20189
f9a5ee826d2d55e4e8d2f24d234c360f,C0,5,0.6,0.8,1.7,0.7,3172,12403
f9a5ee826d2d55e4e8d2f24d234c360f,C0,8,1.3,1.6,1.8,1.4,3742,10033
f9a5ee826d2d55e4e8d2f24d234c360f,C0,2,2,2.5,1.5,1.8,2972,6727
f9a5ee826d2d55e4e8d2f24d234c360f,C0,3,1.6,1.8,1.2,1.7,2919,5658
f9a5ee826d2d55e4e8d2f24d234c360f,C0,0,1,0.9,1.6,1.2,7415,4638
f9a5ee826d2d55e4e8d2f24d234c360f,C0,4,0.6,0.6,1.3,0.8,3057,3807
f9a5ee826d2d55e4e8d2f24d234c360f,C0,7,1.7,1.7,1.3,1.8,2666,6393
f9a5ee826d2d55e4e8d2f24d234c360f,C0,9,0.6,0.5,2,0.8,3394,3262
f9a5ee826d2d55e4e8d2f24d234c360f,C0,1,1.2,1.3,1.5,1.3,3215,5881
f9a5ee826d2d55e4e8d2f24d234c360f,C0,10,1.2,0.6,1.4,1.3,12718,3234
f9a5ee826d2d55e4e8d2f24d234c360f,C0,11,1.5,-1,1.4,1.6,6281,3267
30a1ddcf519765c49ff538092b3ee404,C1,9,0.6,0.5,0.6,0.6,55779,22547
30a1ddcf519765c49ff538092b3ee404,C1,2,2,2.5,2.5,2.2,19421,29941
30a1ddcf519765c49ff538092b3ee404,C1,3,1.6,1.8,1.4,1.5,24122,20974
30a1ddcf519765c49ff538092b3ee404,C1,6,1.3,1,0.9,0.9,33107,20052
30a1ddcf519765c49ff538092b3ee404,C1,5,0.6,0.8,0.3,0.3,11042,11706
30a1ddcf519765c49ff538092b3ee404,C1,8,1.3,1.6,1.3,1.3,39920,6157
30a1ddcf519765c49ff538092b3ee404,C1,4,0.6,0.6,0.4,0.5,25235,11671
30a1ddcf519765c49ff538092b3ee404,C1,7,1.7,1.7,1.6,1.6,11871,10593
30a1ddcf519765c49ff538092b3ee404,C1,1,1.2,1.3,1,1.1,17773,10545
30a1ddcf519765c49ff538092b3ee404,C1,0,1,0.9,0.6,0.7,26874,11445
30a1ddcf519765c49ff538092b3ee404,C1,10,1.2,0.6,0.7,0.7,12427,16583
30a1ddcf519765c49ff538092b3ee404,C1,11,1.5,-1,0.7,0.7,43532,14321
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,6,1.3,1,1.2,1.2,26169,10446
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,1,1.2,1.3,1.1,1.1,15593,4823
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,4,0.6,0.6,0.7,0.7,19418,6181
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,7,1.7,1.7,1.3,1.5,18939,4189
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,2,2,2.5,2.4,2.2,15903,7120
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,9,0.6,0.5,0.8,0.7,14459,3086
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,0,1,0.9,0.8,0.9,32947,2888
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,5,0.6,0.8,0.6,0.6,18368,3002
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,8,1.3,1.6,1.3,1.3,10932,2348
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,3,1.6,1.8,1.2,1.4,11204,3203
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,10,1.1,0.6,1,1,44817,3424
db9263173cbfa7d8ce2457dd5c5ca4eb,C4,11,1.5,-1,1,1.2,16525,6377
e8e5b789112f15987aa3ec9f7adab83d,C3,2,2,2.5,1.7,1.8,11659,17971
e8e5b789112f15987aa3ec9f7adab83d,C3,5,0.6,0.8,0.5,0.6,9160,18881
e8e5b789112f15987aa3ec9f7adab83d,C3,9,0.6,0.5,0.9,0.6,19448,10556
e8e5b789112f15987aa3ec9f7adab83d,C3,6,1.3,1,0.8,1.6,31312,8332
e8e5b789112f15987aa3ec9f7adab83d,C3,1,1.2,1.3,1.1,1.2,7309,8448
e8e5b789112f15987aa3ec9f7adab83d,C3,7,1.7,1.7,1.4,2,13003,8862
e8e5b789112f15987aa3ec9f7adab83d,C3,3,1.6,1.8,1.3,2,8096,9161
e8e5b789112f15987aa3ec9f7adab83d,C3,0,1,0.9,0.9,1.1,6505,9620
e8e5b789112f15987aa3ec9f7adab83d,C3,8,1.3,1.6,1.4,1.7,13832,7653
e8e5b789112f15987aa3ec9f7adab83d,C3,4,0.6,0.6,0.7,0.8,10189,6162
e8e5b789112f15987aa3ec9f7adab83d,C3,10,1.1,0.6,0.8,1.1,17349,7457
e8e5b789112f15987aa3ec9f7adab83d,C3,11,1.5,-1,0.9,1.4,12648,12996
2c1422083f9998258190c0bba7e10708,C1,8,1.3,1.6,1.9,1.7,6170,24240
2c1422083f9998258190c0bba7e10708,C1,2,2,2.5,2,2,7238,4831
2c1422083f9998258190c0bba7e10708,C1,1,1.2,1.3,1,1.1,3526,3540
2c1422083f9998258190c0bba7e10708,C1,3,1.6,1.8,1.3,1.4,3471,7507
2c1422083f9998258190c0bba7e10708,C1,0,1,0.9,1.1,1,5709,9400
2c1422083f9998258190c0bba7e10708,C1,4,0.6,0.6,0.7,0.7,4122,5936
2c1422083f9998258190c0bba7e10708,C1,6,1.3,1,1.6,1.5,6733,5823
2c1422083f9998258190c0bba7e10708,C1,9,0.6,0.5,0.7,0.7,3988,3494
2c1422083f9998258190c0bba7e10708,C1,7,1.7,1.7,1.9,1.8,3924,3953
2c1422083f9998258190c0bba7e10708,C1,5,0.6,0.8,0.6,0.6,6245,2392
2c1422083f9998258190c0bba7e10708,C1,10,1.2,0.6,1.2,1.2,14483,2436
2c1422083f9998258190c0bba7e10708,C1,11,1.5,-1,1.1,1.3,5367,5778
53d895e25e8323958890c6ceb8711fa0,C3,6,1.3,1,1.5,1.7,11051,31195
53d895e25e8323958890c6ceb8711fa0,C3,3,1.6,1.8,1.3,1.4,9211,7558
53d895e25e8323958890c6ceb8711fa0,C3,8,1.3,1.6,1.4,1.4,6802,6359
53d895e25e8323958890c6ceb8711fa0,C3,2,2,2.5,1.7,2.3,9466,7543
53d895e25e8323958890c6ceb8711fa0,C3,7,1.7,1.7,1.4,1.6,8867,10856
53d895e25e8323958890c6ceb8711fa0,C3,0,1,0.9,0.9,0.9,11106,10584
53d895e25e8323958890c6ceb8711fa0,C3,5,0.6,0.8,0.5,0.6,8475,7696
53d895e25e8323958890c6ceb8711fa0,C3,1,1.2,1.3,1,1,14416,7416
53d895e25e8323958890c6ceb8711fa0,C3,9,0.6,0.5,0.5,0.6,5930,14687
53d895e25e8323958890c6ceb8711fa0,C3,4,0.6,0.6,0.6,0.6,14994,7448
53d895e25e8323958890c6ceb8711fa0,C3,10,1.1,0.6,0.8,1,13346,18399
53d895e25e8323958890c6ceb8711fa0,C3,11,1.5,-1,0.7,1.1,16595,11992
2d0f4b735c6404d10fda19824d7c5d1e,C4,8,1.3,1.6,1.2,1.3,16121,12378
2d0f4b735c6404d10fda19824d7c5d1e,C4,5,0.6,0.8,0.7,0.6,9633,8768
2d0f4b735c6404d10fda19824d7c5d1e,C4,4,0.6,0.6,0.8,0.7,19370,7228
2d0f4b735c6404d10fda19824d7c5d1e,C4,0,1,0.9,1,1,30526,6340
2d0f4b735c6404d10fda19824d7c5d1e,C4,6,1.3,1,1.2,1.2,6950,6119
2d0f4b735c6404d10fda19824d7c5d1e,C4,7,1.7,1.7,1.3,1.5,7700,13112
2d0f4b735c6404d10fda19824d7c5d1e,C4,2,2,2.5,1.6,1.9,6395,10559
2d0f4b735c6404d10fda19824d7c5d1e,C4,9,0.6,0.5,1,0.8,10479,10647
2d0f4b735c6404d10fda19824d7c5d1e,C4,1,1.2,1.3,1.3,1.2,7966,8271
2d0f4b735c6404d10fda19824d7c5d1e,C4,3,1.6,1.8,1.4,1.5,8651,9069
2d0f4b735c6404d10fda19824d7c5d1e,C4,10,1.1,0.6,0.9,1,10677,8691
2d0f4b735c6404d10fda19824d7c5d1e,C4,11,1.5,-1,1.2,1.3,35380,5966
265e003540bd49265cb129018aaed13a,C1,8,1.3,1.6,1.8,1.6,10553,17253
265e003540bd49265cb129018aaed13a,C1,9,0.6,0.5,0.9,0.8,6553,11215
265e003540bd49265cb129018aaed13a,C1,5,0.6,0.8,0.4,0.5,18385,9582
265e003540bd49265cb129018aaed13a,C1,7,1.7,1.7,1.9,1.9,3135,4359
265e003540bd49265cb129018aaed13a,C1,3,1.6,1.8,1.5,1.5,6939,3959
265e003540bd49265cb129018aaed13a,C1,4,0.6,0.6,0.6,0.6,6754,2432
265e003540bd49265cb129018aaed13a,C1,2,2,2.5,2.6,2.5,5448,8535
265e003540bd49265cb129018aaed13a,C1,0,1,0.9,0.8,0.9,3594,2239
265e003540bd49265cb129018aaed13a,C1,1,1.2,1.3,1,1.1,10985,2769
265e003540bd49265cb129018aaed13a,C1,6,1.3,1,1.6,1.5,4378,2712
265e003540bd49265cb129018aaed13a,C1,10,1.2,0.6,1.2,1.2,3178,2407
265e003540bd49265cb129018aaed13a,C1,11,1.5,-1,0.8,1,14158,8807
25481af929af103f39ac17f8af376b4d,C0,8,1.3,1.6,2,1.8,7667,12534
25481af929af103f39ac17f8af376b4d,C0,9,0.6,0.5,0.5,0.5,7756,6037
25481af929af103f39ac17f8af376b4d,C0,1,1.2,1.3,1.2,1.2,7155,4283
25481af929af103f39ac17f8af376b4d,C0,6,1.3,1,1.5,1.5,7497,6395
25481af929af103f39ac17f8af376b4d,C0,0,1,0.9,0.9,1,4043,5414
25481af929af103f39ac17f8af376b4d,C0,2,2,2.5,2.3,2.2,5988,4968
25481af929af103f39ac17f8af376b4d,C0,4,0.6,0.6,0.8,0.7,5653,5897
25481af929af103f39ac17f8af376b4d,C0,3,1.6,1.8,2.5,1.9,5180,8133
25481af929af103f39ac17f8af376b4d,C0,5,0.6,0.8,0.3,0.4,8178,6071
25481af929af103f39ac17f8af376b4d,C0,7,1.7,1.7,1.2,1.6,7357,3923
25481af929af103f39ac17f8af376b4d,C0,10,1.2,0.6,1,1.1,6750,4363
25481af929af103f39ac17f8af376b4d,C0,11,1.5,-1,1.8,1.8,6652,4780
66a65f0d0efe17a655b16de93e3c8f6b,C3,3,1.6,1.8,1.2,1.4,10547,10831
66a65f0d0efe17a655b16de93e3c8f6b,C3,2,2,2.5,1.6,1.8,7459,10947
66a65f0d0efe17a655b16de93e3c8f6b,C3,8,1.3,1.6,1.2,1.2,175146,4963
66a65f0d0efe17a655b16de93e3c8f6b,C3,9,0.6,0.5,0.8,0.5,10715,7970
66a65f0d0efe17a655b16de93e3c8f6b,C3,6,1.3,1,1.3,1.2,6099,3880
66a65f0d0efe17a655b16de93e3c8f6b,C3,0,1,0.9,0.9,0.9,6076,5260
66a65f0d0efe17a655b16de93e3c8f6b,C3,4,0.6,0.6,0.6,0.5,6652,5667
66a65f0d0efe17a655b16de93e3c8f6b,C3,5,0.6,0.8,0.5,0.5,16539,3052
66a65f0d0efe17a655b16de93e3c8f6b,C3,1,1.2,1.3,1,1.1,5012,3963
66a65f0d0efe17a655b16de93e3c8f6b,C3,7,1.7,1.7,1.2,1.5,10612,3083
66a65f0d0efe17a655b16de93e3c8f6b,C3,10,1.1,0.6,1.1,1,6476,3292
66a65f0d0efe17a655b16de93e3c8f6b,C3,11,1.5,-1,1,1.3,5428,7632
7353265c7b9e625d19edf65fb6691c7a,C2,8,1.3,1.6,1.6,1.5,11337,17813
7353265c7b9e625d19edf65fb6691c7a,C2,9,0.6,0.5,0.7,0.7,6266,8591
7353265c7b9e625d19edf65fb6691c7a,C2,3,1.6,1.8,1.7,1.7,9146,7705
7353265c7b9e625d19edf65fb6691c7a,C2,1,1.2,1.3,1.5,1.4,10296,6703
7353265c7b9e625d19edf65fb6691c7a,C2,6,1.3,1,1.4,1.4,11738,8471
7353265c7b9e625d19edf65fb6691c7a,C2,4,0.6,0.6,0.7,0.6,10651,9314
7353265c7b9e625d19edf65fb6691c7a,C2,2,2,2.5,2.8,2.2,10687,7062
7353265c7b9e625d19edf65fb6691c7a,C2,7,1.7,1.7,1.8,1.7,6278,4574
7353265c7b9e625d19edf65fb6691c7a,C2,0,1,0.9,1,1.1,9664,7148
7353265c7b9e625d19edf65fb6691c7a,C2,5,0.6,0.8,0.6,0.6,6888,4812
7353265c7b9e625d19edf65fb6691c7a,C2,10,1.1,0.6,0.9,1,6725,5212
7353265c7b9e625d19edf65fb6691c7a,C2,11,1.5,-1,1.4,1.5,7344,4936
513cadb73317fc7e4b93cb00534756ae,C4,0,1,0.9,1.1,1,2165,3307
513cadb73317fc7e4b93cb00534756ae,C4,3,1.6,1.8,1.9,1.6,2234,4641
513cadb73317fc7e4b93cb00534756ae,C4,7,1.7,1.7,2.3,1.8,2817,2546
513cadb73317fc7e4b93cb00534756ae,C4,4,0.6,0.6,0.8,0.7,2326,2006
513cadb73317fc7e4b93cb00534756ae,C4,5,0.6,0.8,0.5,0.6,2757,2276
513cadb73317fc7e4b93cb00534756ae,C4,6,1.3,1,2.4,1.4,2813,2972
513cadb73317fc7e4b93cb00534756ae,C4,9,0.6,0.5,0.6,0.6,3370,3710
513cadb73317fc7e4b93cb00534756ae,C4,1,1.2,1.3,1.9,1.3,3431,2846
513cadb73317fc7e4b93cb00534756ae,C4,8,1.3,1.6,2.5,1.4,2553,1840
513cadb73317fc7e4b93cb00534756ae,C4,2,2,2.5,1.4,2.2,4536,2486
513cadb73317fc7e4b93cb00534756ae,C4,10,1.1,0.6,0.8,1.2,2200,1712
513cadb73317fc7e4b93cb00534756ae,C4,11,1.5,-1,0.6,1.5,2938,1843
5044d3f4b664f627d7bb553e0f85fdca,C0,6,1.3,1,1.2,1.2,4269,16012
5044d3f4b664f627d7bb553e0f85fdca,C0,4,0.6,0.6,1,0.8,3165,8875
5044d3f4b664f627d7bb553e0f85fdca,C0,5,0.6,0.8,0.4,0.5,14157,6027
5044d3f4b664f627d7bb553e0f85fdca,C0,1,1.2,1.3,1.3,1.2,3853,3849
5044d3f4b664f627d7bb553e0f85fdca,C0,8,1.3,1.6,1.3,1.3,4165,2286
5044d3f4b664f627d7bb553e0f85fdca,C0,9,0.6,0.5,0.7,0.6,4116,3514
5044d3f4b664f627d7bb553e0f85fdca,C0,3,1.6,1.8,1,1.4,6306,5628
5044d3f4b664f627d7bb553e0f85fdca,C0,7,1.7,1.7,1.4,1.5,2964,2499
5044d3f4b664f627d7bb553e0f85fdca,C0,2,2,2.5,1.4,1.9,3853,5178
5044d3f4b664f627d7bb553e0f85fdca,C0,0,1,0.9,1,1,3904,3316
5044d3f4b664f627d7bb553e0f85fdca,C0,10,1.2,0.6,1,1.1,5332,2492
5044d3f4b664f627d7bb553e0f85fdca,C0,11,1.5,-1,0.7,1.3,4828,4412
50aae3a9a69bb3a82898f54cc46f0ecd,C2,7,1.7,1.7,1.3,1.6,18242,17982
50aae3a9a69bb3a82898f54cc46f0ecd,C2,6,1.3,1,1,1.2,11131,14391
50aae3a9a69bb3a82898f54cc46f0ecd,C2,0,1,0.9,0.9,1,8867,8191
50aae3a9a69bb3a82898f54cc46f0ecd,C2,2,2,2.5,1.4,1.9,6063,9492
50aae3a9a69bb3a82898f54cc46f0ecd,C2,1,1.2,1.3,1.3,1.2,9624,10124
50aae3a9a69bb3a82898f54cc46f0ecd,C2,8,1.3,1.6,1.2,1.2,17479,7118
50aae3a9a69bb3a82898f54cc46f0ecd,C2,4,0.6,0.6,0.7,0.7,11946,6411
50aae3a9a69bb3a82898f54cc46f0ecd,C2,9,0.6,0.5,0.7,0.7,9151,4963
50aae3a9a69bb3a82898f54cc46f0ecd,C2,3,1.6,1.8,1.2,1.4,6129,8054
50aae3a9a69bb3a82898f54cc46f0ecd,C2,5,0.6,0.8,0.6,0.6,9835,5388
50aae3a9a69bb3a82898f54cc46f0ecd,C2,10,1.1,0.6,1,1,12675,8816
50aae3a9a69bb3a82898f54cc46f0ecd,C2,11,1.5,-1,1,1.3,10055,7588
c930f4a213cec1fc4440bc82bcd8627a,C1,7,1.7,1.7,1.7,1.7,6870,8112
c930f4a213cec1fc4440bc82bcd8627a,C1,5,0.6,0.8,0.5,0.6,6353,5918
c930f4a213cec1fc4440bc82bcd8627a,C1,6,1.3,1,2,1.2,5033,5814
c930f4a213cec1fc4440bc82bcd8627a,C1,1,1.2,1.3,1.6,1.3,6781,8196
c930f4a213cec1fc4440bc82bcd8627a,C1,2,2,2.5,2.8,2.2,8328,8917
c930f4a213cec1fc4440bc82bcd8627a,C1,8,1.3,1.6,1.2,1.3,7630,3611
c930f4a213cec1fc4440bc82bcd8627a,C1,3,1.6,1.8,1.7,1.6,6289,2902
c930f4a213cec1fc4440bc82bcd8627a,C1,4,0.6,0.6,0.8,0.7,7242,3812
c930f4a213cec1fc4440bc82bcd8627a,C1,9,0.6,0.5,0.8,0.7,6869,3166
c930f4a213cec1fc4440bc82bcd8627a,C1,0,1,0.9,0.9,1,10142,3644
c930f4a213cec1fc4440bc82bcd8627a,C1,10,1.2,0.6,1.1,1.1,7690,3607
c930f4a213cec1fc4440bc82bcd8627a,C1,11,1.5,-1,1.1,1.2,14366,3799
08a9f21f9b63f6c478a64930bdfa5d4c,C4,3,1.6,1.8,1.8,1.7,5962,5230
08a9f21f9b63f6c478a64930bdfa5d4c,C4,4,0.6,0.6,0.9,0.7,6065,7337
08a9f21f9b63f6c478a64930bdfa5d4c,C4,0,1,0.9,1,1,4594,5011
08a9f21f9b63f6c478a64930bdfa5d4c,C4,7,1.7,1.7,1.3,1.6,3589,3737
08a9f21f9b63f6c478a64930bdfa5d4c,C4,2,2,2.5,2.9,2.3,5544,5719
08a9f21f9b63f6c478a64930bdfa5d4c,C4,5,0.6,0.8,0.8,0.7,6503,3651
08a9f21f9b63f6c478a64930bdfa5d4c,C4,1,1.2,1.3,1.2,1.2,5705,2649
08a9f21f9b63f6c478a64930bdfa5d4c,C4,9,0.6,0.5,0.9,0.8,4052,2605
08a9f21f9b63f6c478a64930bdfa5d4c,C4,8,1.3,1.6,1.2,1.3,2888,4082
08a9f21f9b63f6c478a64930bdfa5d4c,C4,6,1.3,1,1.2,1.3,6437,2269
08a9f21f9b63f6c478a64930bdfa5d4c,C4,10,1.1,0.6,1,1.1,3229,2109
08a9f21f9b63f6c478a64930bdfa5d4c,C4,11,1.5,-1,1,1.2,7138,2313
cc672aa05b5d7dfa91e0e741d59383f0,C3,7,1.7,1.7,1.8,1.8,6558,14797
cc672aa05b5d7dfa91e0e741d59383f0,C3,6,1.3,1,1.2,1.2,7319,8854
cc672aa05b5d7dfa91e0e741d59383f0,C3,2,2,2.5,2.8,2.5,6778,8578
cc672aa05b5d7dfa91e0e741d59383f0,C3,5,0.6,0.8,0.5,0.6,8022,9328
cc672aa05b5d7dfa91e0e741d59383f0,C3,8,1.3,1.6,2,1.7,12185,7887
cc672aa05b5d7dfa91e0e741d59383f0,C3,0,1,0.9,0.8,0.9,5553,6592
cc672aa05b5d7dfa91e0e741d59383f0,C3,3,1.6,1.8,1.3,1.5,8824,6095
cc672aa05b5d7dfa91e0e741d59383f0,C3,1,1.2,1.3,1.1,1.1,6547,10129
cc672aa05b5d7dfa91e0e741d59383f0,C3,9,0.6,0.5,0.6,0.6,11113,3943
cc672aa05b5d7dfa91e0e741d59383f0,C3,4,0.6,0.6,0.5,0.5,5467,6858
cc672aa05b5d7dfa91e0e741d59383f0,C3,10,1.1,0.6,0.6,0.8,10807,7801
cc672aa05b5d7dfa91e0e741d59383f0,C3,11,1.5,-1,0.9,1.3,7060,7624
