worker_id,condition,q_id,model_pred,actual_price,user_model_pred,user_model_pred_conf,model_conf,final_pred,user_final_price_conf,step1_time,step2_time,step3_time
098ab46cad43b9e7c5962da191297348,C1,11,1.5,-1,1.5,5,2,1.1,2,27143,10706,6836
a97d3536a35ba0ae3b5e3883971c1fae,C0,8,1.3,1.6,0.7,1,4,1.4,3,10093,8807,5957
a97d3536a35ba0ae3b5e3883971c1fae,C0,7,1.7,1.7,1.3,2,4,1.8,3,5536,4850,6348
a97d3536a35ba0ae3b5e3883971c1fae,C0,6,1.3,1,1.5,2,4,1.4,3,5425,7482,4589
a97d3536a35ba0ae3b5e3883971c1fae,C0,2,2,2.5,1.7,3,4,1.9,3,425685,5892,3988
a97d3536a35ba0ae3b5e3883971c1fae,C0,1,1.2,1.3,1.1,2,5,1.3,4,121582,4251,4722
a97d3536a35ba0ae3b5e3883971c1fae,C0,5,0.6,0.8,0.6,3,5,0.6,5,9141,3386,2845
a97d3536a35ba0ae3b5e3883971c1fae,C0,3,1.6,1.8,1.6,3,5,1.6,5,9288,2533,2712
a97d3536a35ba0ae3b5e3883971c1fae,C0,4,0.6,0.6,0.5,4,4,0.7,3,8132,22902,6709
a97d3536a35ba0ae3b5e3883971c1fae,C0,0,1,0.9,1,3,5,1,5,207662,4406,2487
a97d3536a35ba0ae3b5e3883971c1fae,C0,9,0.6,0.5,0.5,4,4,0.6,2,11381,2207,5975
a97d3536a35ba0ae3b5e3883971c1fae,C0,10,1.2,0.6,0.9,3,5,1.3,3,9523,3526,2899
a97d3536a35ba0ae3b5e3883971c1fae,C0,11,1.5,-1,0.8,2,4,1.3,3,5971,8393,4347
a3e0bdb3c7ec072d8426787e864d66f6,C2,0,1,0.9,0.7,3,3,0.9,2,14891,9268,12970
a3e0bdb3c7ec072d8426787e864d66f6,C2,4,0.6,0.6,0.7,2,3,0.7,2,15325,3788,7213
a3e0bdb3c7ec072d8426787e864d66f6,C2,2,2,2.5,1.6,2,4,2,3,21801,4324,3137
a3e0bdb3c7ec072d8426787e864d66f6,C2,3,1.6,1.8,1.7,2,3,1.7,2,11310,3424,20776
a3e0bdb3c7ec072d8426787e864d66f6,C2,7,1.7,1.7,1.6,2,3,1.7,3,14861,4325,3873
a3e0bdb3c7ec072d8426787e864d66f6,C2,8,1.3,1.6,1.2,2,3,1.3,3,23446,4748,2937
a3e0bdb3c7ec072d8426787e864d66f6,C2,6,1.3,1,1.3,3,3,1.3,3,9437,4629,2618
a3e0bdb3c7ec072d8426787e864d66f6,C2,1,1.2,1.3,1.1,2,3,1.2,3,10110,5086,2608
a3e0bdb3c7ec072d8426787e864d66f6,C2,9,0.6,0.5,0.8,3,3,0.7,3,12360,2753,3863
a3e0bdb3c7ec072d8426787e864d66f6,C2,5,0.6,0.8,0.5,3,4,0.6,2,9431,6437,6794
a3e0bdb3c7ec072d8426787e864d66f6,C2,10,1.1,0.6,1,2,4,1.1,4,10447,13397,4361
a3e0bdb3c7ec072d8426787e864d66f6,C2,11,1.5,-1,1.1,4,2,1.1,3,7038,6805,6527
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,8,1.3,1.6,1.1,3,3,1.2,3,7095,5830,8356
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,9,0.6,0.5,0.7,3,3,0.8,4,21180,3436,5116
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,2,2,2.5,1.4,3,2,1.7,3,7882,5205,3838
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,4,0.6,0.6,0.7,4,3,0.7,4,10326,3792,4082
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,3,1.6,1.8,1.3,3,3,1.5,4,9051,2569,4498
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,6,1.3,1,1.2,3,3,1.2,3,8795,2206,3430
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,0,1,0.9,0.9,3,3,1.1,3,42888,1994,3668
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,1,1.2,1.3,1.3,3,3,1.3,3,4327,2432,3372
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,5,0.6,0.8,0.7,3,3,0.7,4,13720,2292,3013
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,7,1.7,1.7,1.5,3,3,1.7,4,8650,2390,2502
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,10,1.1,0.6,1,3,3,1.2,4,6597,2700,2888
6be73b3a3f87e0f115b2d1ad14ee18fe,C2,11,1.5,-1,1.1,3,2,1.2,3,9067,3339,3158
3bae3efe0d4efaf0e59964d7abbb17f5,C0,3,1.6,1.8,2.4,4,3,2.2,2,11116,10595,7670
3bae3efe0d4efaf0e59964d7abbb17f5,C0,1,1.2,1.3,1.5,4,2,1.4,3,7679,3986,5368
3bae3efe0d4efaf0e59964d7abbb17f5,C0,9,0.6,0.5,0.8,3,4,0.7,3,8930,3493,3154
3bae3efe0d4efaf0e59964d7abbb17f5,C0,8,1.3,1.6,1.2,3,4,1.3,4,8700,2976,3801
3bae3efe0d4efaf0e59964d7abbb17f5,C0,4,0.6,0.6,0.6,2,4,0.7,4,5870,2921,3929
3bae3efe0d4efaf0e59964d7abbb17f5,C0,7,1.7,1.7,1.2,3,2,1.5,3,7412,3724,4015
3bae3efe0d4efaf0e59964d7abbb17f5,C0,5,0.6,0.8,0.5,3,3,0.6,4,5635,2957,3278
3bae3efe0d4efaf0e59964d7abbb17f5,C0,2,2,2.5,1.4,4,4,2,4,7405,4591,4561
3bae3efe0d4efaf0e59964d7abbb17f5,C0,0,1,0.9,1.3,3,2,1.2,3,4539,3173,4745
3bae3efe0d4efaf0e59964d7abbb17f5,C0,6,1.3,1,1.4,4,4,1.4,4,6482,2977,3521
3bae3efe0d4efaf0e59964d7abbb17f5,C0,10,1.2,0.6,0.9,2,2,1,3,5152,2941,2769
3bae3efe0d4efaf0e59964d7abbb17f5,C0,11,1.5,-1,1.2,3,3,1.5,4,6818,2859,4114
27d74ab09de6696f2486f63251b4a7cd,C3,1,1.2,1.3,1,2,4,1,5,9436,3315,13304
27d74ab09de6696f2486f63251b4a7cd,C3,4,0.6,0.6,1.6,2,2,0.8,4,6114,4195,9632
27d74ab09de6696f2486f63251b4a7cd,C3,6,1.3,1,0.8,3,5,0.9,3,6465,3060,3964
27d74ab09de6696f2486f63251b4a7cd,C3,7,1.7,1.7,0.8,5,2,1.3,4,3521,4504,4930
27d74ab09de6696f2486f63251b4a7cd,C3,3,1.6,1.8,1,4,2,1,2,29168,4081,4133
27d74ab09de6696f2486f63251b4a7cd,C3,0,1,0.9,1.3,5,2,1.3,4,5672,3431,4621
27d74ab09de6696f2486f63251b4a7cd,C3,8,1.3,1.6,1.4,4,5,1.5,3,4074,30568,3638
27d74ab09de6696f2486f63251b4a7cd,C3,9,0.6,0.5,1.8,3,4,0.8,4,6641,2451,5766
27d74ab09de6696f2486f63251b4a7cd,C3,2,2,2.5,1.1,2,5,1.8,4,5866,4826,3299
27d74ab09de6696f2486f63251b4a7cd,C3,5,0.6,0.8,0.9,3,4,0.9,5,10410,2258,4998
27d74ab09de6696f2486f63251b4a7cd,C3,10,1.1,0.6,1.3,2,4,1.3,3,8306,3263,3904
27d74ab09de6696f2486f63251b4a7cd,C3,11,1.5,-1,1.8,4,5,1.7,3,8176,3799,16800
c5d92532fa8ce120003f682c93171bd0,C1,8,1.3,1.6,1.6,4,2,1.6,4,74005,9103,7010
c5d92532fa8ce120003f682c93171bd0,C1,5,0.6,0.8,0.6,4,5,0.4,4,26547,2645,8788
c5d92532fa8ce120003f682c93171bd0,C1,0,1,0.9,1,3,4,1.1,3,45646,3470,4324
c5d92532fa8ce120003f682c93171bd0,C1,6,1.3,1,1.3,4,4,1.5,3,21644,2972,11085
c5d92532fa8ce120003f682c93171bd0,C1,1,1.2,1.3,1.1,4,3,1,3,101792,2561,8424
c5d92532fa8ce120003f682c93171bd0,C1,4,0.6,0.6,0.6,4,5,0.8,3,21198,3845,5385
c5d92532fa8ce120003f682c93171bd0,C1,2,2,2.5,1.6,4,2,1.8,4,21504,3251,3650
c5d92532fa8ce120003f682c93171bd0,C1,9,0.6,0.5,0.6,4,5,0.5,4,55787,3538,3638
c5d92532fa8ce120003f682c93171bd0,C1,3,1.6,1.8,1.2,3,2,1.4,2,33849,3749,4698
c5d92532fa8ce120003f682c93171bd0,C1,7,1.7,1.7,1.3,3,4,1.6,3,59885,2456,27862
c5d92532fa8ce120003f682c93171bd0,C1,10,1.2,0.6,0.8,3,2,0.9,3,33600,26359,5905
c5d92532fa8ce120003f682c93171bd0,C1,11,1.5,-1,0.8,3,2,1.3,3,27443,5088,8026
c03380656b8e370d9794356e1fabb899,C4,3,1.6,1.8,-1,-1,-1,1.3,3,9031,-1,-1
c03380656b8e370d9794356e1fabb899,C4,9,0.6,0.5,-1,-1,-1,0.7,4,29536,-1,-1
c03380656b8e370d9794356e1fabb899,C4,6,1.3,1,-1,-1,-1,1.2,3,13908,-1,-1
c03380656b8e370d9794356e1fabb899,C4,1,1.2,1.3,-1,-1,-1,1.3,3,7889,-1,-1
c03380656b8e370d9794356e1fabb899,C4,4,0.6,0.6,-1,-1,-1,0.9,4,10136,-1,-1
c03380656b8e370d9794356e1fabb899,C4,0,1,0.9,-1,-1,-1,1,3,5827,-1,-1
c03380656b8e370d9794356e1fabb899,C4,7,1.7,1.7,-1,-1,-1,1.3,4,5354,-1,-1
c03380656b8e370d9794356e1fabb899,C4,2,2,2.5,-1,-1,-1,1.8,4,7963,-1,-1
c03380656b8e370d9794356e1fabb899,C4,5,0.6,0.8,-1,-1,-1,0.7,3,8690,-1,-1
c03380656b8e370d9794356e1fabb899,C4,8,1.3,1.6,-1,-1,-1,2,4,6607,-1,-1
c03380656b8e370d9794356e1fabb899,C4,10,1.1,0.6,-1,-1,-1,0.5,4,9365,-1,-1
c03380656b8e370d9794356e1fabb899,C4,11,1.5,-1,-1,-1,-1,1.3,4,14447,-1,-1
ce9c30300f91cc9f41c6c473da2a67c7,C0,4,0.6,0.6,0.8,3,3,0.6,4,5580,5456,28959
ce9c30300f91cc9f41c6c473da2a67c7,C0,9,0.6,0.5,0.6,3,3,1,3,6273,1934,3278
ce9c30300f91cc9f41c6c473da2a67c7,C0,2,2,2.5,0.5,4,3,1.9,4,4808,2138,3689
ce9c30300f91cc9f41c6c473da2a67c7,C0,6,1.3,1,1.3,3,3,1.4,3,3553,2043,3156
ce9c30300f91cc9f41c6c473da2a67c7,C0,1,1.2,1.3,2,2,3,1.2,3,6203,1629,5349
ce9c30300f91cc9f41c6c473da2a67c7,C0,3,1.6,1.8,1,3,3,1.5,4,3244,12083,3713
ce9c30300f91cc9f41c6c473da2a67c7,C0,0,1,0.9,1.4,3,3,1.2,3,4107,2333,3807
ce9c30300f91cc9f41c6c473da2a67c7,C0,7,1.7,1.7,1.3,3,3,1,2,3130,2660,3471
ce9c30300f91cc9f41c6c473da2a67c7,C0,5,0.6,0.8,1.6,4,3,0.7,3,4869,5655,4975
ce9c30300f91cc9f41c6c473da2a67c7,C0,8,1.3,1.6,1.1,3,3,1.1,2,3926,2438,2982
ce9c30300f91cc9f41c6c473da2a67c7,C0,10,1.2,0.6,1.2,4,3,1.2,3,3083,3124,3201
ce9c30300f91cc9f41c6c473da2a67c7,C0,11,1.5,-1,0.9,3,3,1.5,3,4003,1956,2856
76910cf99b38bf6be14f382f62d6089c,C1,2,2,2.5,2.2,4,1,2.4,4,12437,9055,12359
76910cf99b38bf6be14f382f62d6089c,C1,8,1.3,1.6,1.4,5,5,1.5,4,9035,10845,13123
76910cf99b38bf6be14f382f62d6089c,C1,6,1.3,1,1.3,5,5,1.2,4,23355,3966,10635
76910cf99b38bf6be14f382f62d6089c,C1,0,1,0.9,1,4,5,0.9,4,14811,3436,7254
76910cf99b38bf6be14f382f62d6089c,C1,9,0.6,0.5,0.6,5,5,0.8,4,17501,2797,4779
76910cf99b38bf6be14f382f62d6089c,C1,1,1.2,1.3,1.2,4,5,1.4,4,10710,3252,10438
76910cf99b38bf6be14f382f62d6089c,C1,5,0.6,0.8,0.6,5,5,0.5,4,20985,2457,6126
76910cf99b38bf6be14f382f62d6089c,C1,7,1.7,1.7,1.7,5,5,2,4,16331,2614,9765
76910cf99b38bf6be14f382f62d6089c,C1,4,0.6,0.6,0.7,5,4,0.8,4,9989,11877,5541
76910cf99b38bf6be14f382f62d6089c,C1,3,1.6,1.8,1.6,5,5,1.9,4,12837,2134,5197
76910cf99b38bf6be14f382f62d6089c,C1,10,1.2,0.6,1.2,5,5,1.3,4,16386,2264,9451
76910cf99b38bf6be14f382f62d6089c,C1,11,1.5,-1,1.5,5,5,1.9,4,18090,2367,11077
7991c3e7851981a1e049912ab87e639c,C2,3,1.6,1.8,0.7,2,3,1.6,3,10479,8796,6744
7991c3e7851981a1e049912ab87e639c,C2,4,0.6,0.6,1.2,3,3,0.7,3,6031,3775,4912
7991c3e7851981a1e049912ab87e639c,C2,0,1,0.9,1,3,3,1,3,7228,6900,6237
7991c3e7851981a1e049912ab87e639c,C2,5,0.6,0.8,0.9,2,3,0.7,3,4074,7624,4686
7991c3e7851981a1e049912ab87e639c,C2,6,1.3,1,0.9,3,3,1.2,3,5502,3241,4181
7991c3e7851981a1e049912ab87e639c,C2,1,1.2,1.3,1.2,3,4,1.2,3,5124,2722,3568
7991c3e7851981a1e049912ab87e639c,C2,2,2,2.5,1.1,3,3,1.7,4,6694,4800,5417
7991c3e7851981a1e049912ab87e639c,C2,9,0.6,0.5,1.3,3,3,0.9,3,7869,2566,3736
7991c3e7851981a1e049912ab87e639c,C2,8,1.3,1.6,0.9,3,3,1.2,3,6432,2268,4680
7991c3e7851981a1e049912ab87e639c,C2,7,1.7,1.7,1.1,3,3,1.4,3,4582,4658,6891
7991c3e7851981a1e049912ab87e639c,C2,10,1.1,0.6,1,3,3,1.1,3,5087,3185,5772
7991c3e7851981a1e049912ab87e639c,C2,11,1.5,-1,1.3,3,3,1.4,3,5534,5741,4496
348faa59b306c1e2c881e42e1053f2e0,C3,5,0.6,0.8,0.7,4,4,0.5,4,19059,6606,3898
348faa59b306c1e2c881e42e1053f2e0,C3,8,1.3,1.6,1.1,5,4,1.2,3,14870,4095,6206
348faa59b306c1e2c881e42e1053f2e0,C3,4,0.6,0.6,0.7,2,4,0.5,4,10293,2454,4538
348faa59b306c1e2c881e42e1053f2e0,C3,6,1.3,1,1,4,3,1,4,12093,3482,4822
348faa59b306c1e2c881e42e1053f2e0,C3,1,1.2,1.3,0.9,4,2,1,4,7814,3887,2771
348faa59b306c1e2c881e42e1053f2e0,C3,2,2,2.5,1.3,4,5,1.8,3,8823,4409,3515
348faa59b306c1e2c881e42e1053f2e0,C3,9,0.6,0.5,0.7,4,5,0.7,4,9342,2922,2973
348faa59b306c1e2c881e42e1053f2e0,C3,0,1,0.9,0.6,3,2,0.8,4,9408,2705,3378
348faa59b306c1e2c881e42e1053f2e0,C3,3,1.6,1.8,1.5,3,4,1.5,5,11634,2315,2617
348faa59b306c1e2c881e42e1053f2e0,C3,7,1.7,1.7,2,5,3,1.9,4,7225,2455,5037
348faa59b306c1e2c881e42e1053f2e0,C3,10,1.1,0.6,0.9,3,4,1,4,8869,2968,3557
348faa59b306c1e2c881e42e1053f2e0,C3,11,1.5,-1,0.9,4,1,1,4,8397,2450,8819
a6f378a2121a3fe2a3a7e63442677531,C4,2,2,2.5,-1,-1,-1,2.6,2,13655,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,7,1.7,1.7,-1,-1,-1,1.4,3,7879,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,1,1.2,1.3,-1,-1,-1,0.8,4,6032,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,4,0.6,0.6,-1,-1,-1,0.8,5,6625,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,0,1,0.9,-1,-1,-1,0.9,2,10707,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,9,0.6,0.5,-1,-1,-1,0.8,4,5304,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,6,1.3,1,-1,-1,-1,1.2,4,6856,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,5,0.6,0.8,-1,-1,-1,0.8,3,5992,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,8,1.3,1.6,-1,-1,-1,1.3,4,5322,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,3,1.6,1.8,-1,-1,-1,1.6,3,6287,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,10,1.1,0.6,-1,-1,-1,0.8,2,5400,-1,-1
a6f378a2121a3fe2a3a7e63442677531,C4,11,1.5,-1,-1,-1,-1,1.7,3,8129,-1,-1
a440925c773c1e9aba6c47a6f9b8ea95,C1,6,1.3,1,1,3,4,1.2,4,2856,2828,2703
a440925c773c1e9aba6c47a6f9b8ea95,C1,7,1.7,1.7,1.2,4,3,0.9,3,3078,1958,2476
a440925c773c1e9aba6c47a6f9b8ea95,C1,9,0.6,0.5,1.1,3,3,0.9,4,3348,2283,5032
a440925c773c1e9aba6c47a6f9b8ea95,C1,5,0.6,0.8,1.2,3,2,1.1,3,3010,2408,3267
a440925c773c1e9aba6c47a6f9b8ea95,C1,3,1.6,1.8,1.3,3,2,1.1,3,3263,2168,2512
a440925c773c1e9aba6c47a6f9b8ea95,C1,8,1.3,1.6,1.4,4,3,0.9,3,12486,1604,1734
a440925c773c1e9aba6c47a6f9b8ea95,C1,1,1.2,1.3,1.1,4,2,1.2,2,3085,1693,2521
a440925c773c1e9aba6c47a6f9b8ea95,C1,4,0.6,0.6,1,4,2,1.2,3,3411,1876,2689
a440925c773c1e9aba6c47a6f9b8ea95,C1,2,2,2.5,1,2,3,1.4,4,2874,2602,3260
a440925c773c1e9aba6c47a6f9b8ea95,C1,0,1,0.9,1,2,2,1.3,4,2963,1700,4005
a440925c773c1e9aba6c47a6f9b8ea95,C1,10,1.2,0.6,0.9,3,2,1.4,4,3659,1894,2496
a440925c773c1e9aba6c47a6f9b8ea95,C1,11,1.5,-1,1,2,2,1.2,3,3481,2274,10915
99ffa960e01d32a64c1d121800c2d2b6,C2,9,0.6,0.5,1.2,2,3,1,1,13879,3671,8689
99ffa960e01d32a64c1d121800c2d2b6,C2,7,1.7,1.7,1.2,3,3,1.5,2,14556,5911,6851
99ffa960e01d32a64c1d121800c2d2b6,C2,0,1,0.9,1.8,3,3,1.2,2,7774,5995,5561
99ffa960e01d32a64c1d121800c2d2b6,C2,5,0.6,0.8,0.6,2,4,0.6,4,13732,5705,4843
99ffa960e01d32a64c1d121800c2d2b6,C2,1,1.2,1.3,1.1,2,4,1.2,3,10192,2899,3455
99ffa960e01d32a64c1d121800c2d2b6,C2,2,2,2.5,1.6,3,3,1.8,4,9601,4428,3168
99ffa960e01d32a64c1d121800c2d2b6,C2,6,1.3,1,1.2,3,4,1.3,4,7953,2777,2541
99ffa960e01d32a64c1d121800c2d2b6,C2,4,0.6,0.6,0.8,3,4,0.7,4,11691,2375,4383
99ffa960e01d32a64c1d121800c2d2b6,C2,8,1.3,1.6,1.6,3,3,1.4,3,8583,3028,5493
99ffa960e01d32a64c1d121800c2d2b6,C2,3,1.6,1.8,1.2,3,3,1.4,3,8028,5506,4291
99ffa960e01d32a64c1d121800c2d2b6,C2,10,1.1,0.6,0.8,3,3,1,4,9802,2875,4583
99ffa960e01d32a64c1d121800c2d2b6,C2,11,1.5,-1,1,3,2,1.1,3,12537,2524,4796
ff74ce43ea28f5a16433adfae24ae0bb,C4,3,1.6,1.8,-1,-1,-1,1.2,3,8965,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,9,0.6,0.5,-1,-1,-1,0.6,4,5271,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,2,2,2.5,-1,-1,-1,1.7,4,6837,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,0,1,0.9,-1,-1,-1,1.2,4,4596,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,1,1.2,1.3,-1,-1,-1,1.3,4,5686,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,8,1.3,1.6,-1,-1,-1,1.8,4,4139,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,4,0.6,0.6,-1,-1,-1,0.5,3,4561,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,5,0.6,0.8,-1,-1,-1,0.4,3,4800,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,6,1.3,1,-1,-1,-1,2,4,5963,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,7,1.7,1.7,-1,-1,-1,1.8,4,3955,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,10,1.1,0.6,-1,-1,-1,0.9,3,7035,-1,-1
ff74ce43ea28f5a16433adfae24ae0bb,C4,11,1.5,-1,-1,-1,-1,0.8,3,4958,-1,-1
7ca24ee278ba4fb125e180b0c4abe677,C3,4,0.6,0.6,0.6,4,4,0.6,3,32741,8572,11050
7ca24ee278ba4fb125e180b0c4abe677,C3,8,1.3,1.6,0.9,4,2,1.1,4,18281,10993,8529
7ca24ee278ba4fb125e180b0c4abe677,C3,1,1.2,1.3,1.2,3,5,1.2,5,166935,6672,5983
7ca24ee278ba4fb125e180b0c4abe677,C3,0,1,0.9,1,2,4,1.1,2,12449,4679,43398
7ca24ee278ba4fb125e180b0c4abe677,C3,7,1.7,1.7,1.6,4,3,1.6,5,12453,4916,28151
7ca24ee278ba4fb125e180b0c4abe677,C3,6,1.3,1,1.7,4,2,1.5,4,13698,4453,5223
7ca24ee278ba4fb125e180b0c4abe677,C3,9,0.6,0.5,0.8,2,2,0.8,3,44513,4134,5967
7ca24ee278ba4fb125e180b0c4abe677,C3,2,2,2.5,1.9,2,3,1.9,4,12435,4377,10073
7ca24ee278ba4fb125e180b0c4abe677,C3,5,0.6,0.8,0.6,2,5,0.6,5,14635,4529,3922
7ca24ee278ba4fb125e180b0c4abe677,C3,3,1.6,1.8,1.4,2,3,1.5,2,20083,5080,4873
7ca24ee278ba4fb125e180b0c4abe677,C3,10,1.1,0.6,0.6,4,1,0.7,4,10005,10060,7119
7ca24ee278ba4fb125e180b0c4abe677,C3,11,1.5,-1,0.9,3,2,1.1,3,19133,4399,9840
d40eb950b67c69e79bbc98cb507eb7d2,C0,3,1.6,1.8,2,3,4,1.7,4,9260,7340,4650
d40eb950b67c69e79bbc98cb507eb7d2,C0,6,1.3,1,1.4,3,4,1.4,3,9617,5710,3894
d40eb950b67c69e79bbc98cb507eb7d2,C0,8,1.3,1.6,1.2,3,4,1.3,4,9893,3661,3009
d40eb950b67c69e79bbc98cb507eb7d2,C0,9,0.6,0.5,0.8,3,3,0.7,3,4470,2770,4741
d40eb950b67c69e79bbc98cb507eb7d2,C0,1,1.2,1.3,1.1,3,4,1.2,4,8805,2906,4066
d40eb950b67c69e79bbc98cb507eb7d2,C0,7,1.7,1.7,2,3,3,1.9,3,4770,2814,5873
d40eb950b67c69e79bbc98cb507eb7d2,C0,5,0.6,0.8,0.8,4,3,0.7,3,4640,4251,6657
d40eb950b67c69e79bbc98cb507eb7d2,C0,4,0.6,0.6,0.8,3,3,0.8,3,5213,4055,3781
d40eb950b67c69e79bbc98cb507eb7d2,C0,2,2,2.5,1.9,4,4,2,4,7122,4490,4658
d40eb950b67c69e79bbc98cb507eb7d2,C0,0,1,0.9,1,2,4,1,4,10196,4226,3374
d40eb950b67c69e79bbc98cb507eb7d2,C0,10,1.2,0.6,0.9,3,3,1,3,9077,3664,5958
d40eb950b67c69e79bbc98cb507eb7d2,C0,11,1.5,-1,1.4,3,3,1.4,3,8503,6388,4051
192c48e13e996b8660cd8410ad0cd1e6,C2,6,1.3,1,0.8,3,3,1.2,3,12400,4910,6782
192c48e13e996b8660cd8410ad0cd1e6,C2,9,0.6,0.5,0.8,4,2,0.7,2,8758,5172,23206
192c48e13e996b8660cd8410ad0cd1e6,C2,1,1.2,1.3,1.3,2,4,1.4,4,7693,3154,6084
192c48e13e996b8660cd8410ad0cd1e6,C2,0,1,0.9,0.7,2,3,0.9,4,5839,3366,5306
192c48e13e996b8660cd8410ad0cd1e6,C2,5,0.6,0.8,0.5,3,4,0.6,4,9067,2982,6064
192c48e13e996b8660cd8410ad0cd1e6,C2,7,1.7,1.7,1.6,3,4,1.8,4,9396,2428,4671
192c48e13e996b8660cd8410ad0cd1e6,C2,3,1.6,1.8,2,4,3,1.8,4,8892,3202,4798
192c48e13e996b8660cd8410ad0cd1e6,C2,8,1.3,1.6,1.7,3,3,1.4,4,6959,3141,4105
192c48e13e996b8660cd8410ad0cd1e6,C2,4,0.6,0.6,1.3,3,2,1,4,5909,2897,3314
192c48e13e996b8660cd8410ad0cd1e6,C2,2,2,2.5,2,4,4,2.1,3,6116,2682,4595
192c48e13e996b8660cd8410ad0cd1e6,C2,10,1.1,0.6,1.5,3,4,1.2,4,5786,4713,5181
192c48e13e996b8660cd8410ad0cd1e6,C2,11,1.5,-1,1.1,4,3,1.3,4,6062,2336,4194
59a35e9a8ef0e5f1d6377f85077e854b,C1,4,0.6,0.6,0.6,5,3,0.7,3,40333,6779,7832
59a35e9a8ef0e5f1d6377f85077e854b,C1,3,1.6,1.8,1.6,4,4,1.7,4,12987,6627,10335
59a35e9a8ef0e5f1d6377f85077e854b,C1,0,1,0.9,1,5,5,1,4,22209,16146,7922
59a35e9a8ef0e5f1d6377f85077e854b,C1,2,2,2.5,1.4,4,4,1.5,4,16903,3029,9172
59a35e9a8ef0e5f1d6377f85077e854b,C1,8,1.3,1.6,1.3,4,4,1.4,4,12478,6101,7549
59a35e9a8ef0e5f1d6377f85077e854b,C1,5,0.6,0.8,0.6,4,4,0.7,4,17078,12489,3575
59a35e9a8ef0e5f1d6377f85077e854b,C1,6,1.3,1,1.3,4,4,1.4,4,9813,4313,3850
59a35e9a8ef0e5f1d6377f85077e854b,C1,7,1.7,1.7,1.7,4,4,1.7,4,11642,5301,3862
59a35e9a8ef0e5f1d6377f85077e854b,C1,1,1.2,1.3,1.4,4,2,1.4,4,11221,14368,8551
59a35e9a8ef0e5f1d6377f85077e854b,C1,9,0.6,0.5,1.1,4,4,0.6,4,19515,19374,11382
59a35e9a8ef0e5f1d6377f85077e854b,C1,10,1.2,0.6,1.2,4,5,1.2,5,10686,3495,4686
59a35e9a8ef0e5f1d6377f85077e854b,C1,11,1.5,-1,1.5,5,3,1.6,4,21532,6163,4030
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,7,1.7,1.7,-1,-1,-1,2.6,3,8187,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,5,0.6,0.8,-1,-1,-1,0.8,4,5715,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,6,1.3,1,-1,-1,-1,2,4,5327,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,2,2,2.5,-1,-1,-1,2.8,4,4243,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,9,0.6,0.5,-1,-1,-1,0.7,4,5072,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,0,1,0.9,-1,-1,-1,1,3,5204,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,3,1.6,1.8,-1,-1,-1,1.2,2,3598,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,1,1.2,1.3,-1,-1,-1,1.2,2,4382,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,8,1.3,1.6,-1,-1,-1,1.4,2,4891,-1,-1
b5f5e4dfbc0c7f45a546208db8cacc9f,C4,4,0.6,0.6,-1,-1,-1,0.7,3,4320,-1,-1
